AB 0 0.02867414952130599570750857922347222039879970907409199838355631875566785485805923952194725221521112926475236639671020996658153522532338717573295581113667328873588715935488662332348081497178686025254322117538792300499971425 0 4.755129313623111318516591203358135399091852118923337321881473165593981783187496432403690274792426194952236496072963895714846855135903674749349613860710565427838211175715559113026169674006118228594415672684146654904660977 0
AB 1 0.02917662110892442177186053482532827728715300767946672316681524610650737730130641656149168341364871585596555797134809030052514304898598430181245289574133220905480081520723683648840294644790761843431701261412089829869478521 0.02883996167447744725101478666584233567527545728117285393581852701441888863255855194681426805263843026005729893613712664118174487213407190475061258101298073864708524168369579061991492970892078753301401958599004247801612801 -1.641621973076716341576510616978407213777814706391537214261794012355637586300978756436093490017530602662622282409399510372284122173167429852912085540069957809875343748187567249654815087262412515205698408718708773378424489 0.7534855414591555078112213147665447944686055427168395985005495285102406670627920067195930106797507992022307811090003737754172174896813972356099692833415623147753621340518959030705882614994650631619584277164287572536500853
AB 2 0.03084978004092324731458006405150796270700215153166104392011346004087806314802661835582316195312526330043561322229647916425517346060711182153202194372619926046754573821605218576196616987553824370826239363046159728961014762 0.05873867682176817945636218483278848886195460032971628935012250695972705536280097235656771825698582899586148642253287947524602227956488818498343130247045433490075692530512657466226561104215132400499648915952053780740422837 -0.6059026112130997457022566634124372216371025068802221147253400121888089533409904600600171536159468711820859488247183389607623217852074654434143467298725833258024131033160964826879346483575210073604665741188233689028024292 0.5113936867338411684900296125923746825140554896462259380189474735322956579456550602732391045739605587708946035769816617841770718679748586854162585899195400012693299819701366886997992749357509570494309924569752956937050465
AB 3 0.03434586664845061328591849619978658597461189882989925082540122795754230410382056177288225301165795162721508368811054812529092268195184891659935734075716884450342008457445959112440863679463278695629863620971968005143868067 0.09113546807274085399935386874953806355430043580910314868083758391391396484244268302877659297844324505648732715597762505125572550953731293071967226573112712773895480991066190375903011846443217393271731184367902997285093303 -0.1294558850774655808942286874895729818411105739105480670271060770361173448971162603159189969462317728736561681306684635063677062297425976025898869023027431582367126740929623643221416606430380457076765130292135445602908170 0.4255674555374199889838826626638876070834991006179833123760029162365343185298465898160991537590281069592504231207384565270292664367863477839698154654508723373722766753916075277416619170234985611308274656213973701916280890
AB 4 0.04158809194817845616382565971294885176700267683090042426389344084625203707533637152258748738388266838574859634816014884500790867567054381743427854078551705941713049732537457826387649029979314098435611696218539265007380574 0.1286381258499311556396604555120239698510852414261839768882368267531201411902070243501758765544199177934863923303174218979439208389624592225105040415815704681677181226409819999549851399103513640095073311856349207591425579 0.1837966180236237790002567035801165497418393239453738397779720163629027975129774049270291154777584095584680095601923153535218934044690423366513837684342417122573828193959659004896351793787016915842895631362525008498369389 0.3820258612296318689222733897242879130808766828476875955838788542652463360566869532898666827978301124462153917571241233241881900772123935449941328788648286495612047479299131946310989509113612008722167062979256939315291814
AB 5 0.05955923588288793325304957309842864128762583817796416810562323130038886656340312129192492142151709907204216272099310424135832079992497540785130354427384212538482056020556300272894663182463580634771948157595963986104024614 0.1776688059891182292517204814525694124103186487242747795629230969068310026754698439837906269403787847898678670783198559612841093173802585863931799444024570232305677900664736134061377509497174908761629900189329130188214974 0.4189103762537142466072098712692984211034703488547926143413406248860285975802608184765293045751047408255960740963738216640228947297501500888996105224273193281581429054108217121500343657995933231664172012870711630479659517 0.3557513663406447167997510356385886617813949965785546811907381841193941684425140129397858187398162449316161014395464237719011747328079938900974023027041996376806076928442069585627369488020667265106801897691381173298159669
AB 6 0.1321714943321658189285014317260631775997738223555290754745820561382825114950570026645042531801864199775924976686264173325187737885543905965077323461400446159753849504824537340785589609896881330951739465158403022877730118 0.2634367901101698724053976173425166198856643499066962860906822589373917754441199449464136066010106095888865739084750687566090716215687277202584006903630933119128214220139694612209433107848373340295754171297050358279113436 0.6077705850280441676745840471210714057863838689964530935142860912799412503414114604036159851425739421370952320488468594826062306298307611856082240909589979615145903333498129414277841228284316938698548814586190087446166469 0.3381855021205664902458885484078288328238029038056120300639746002178138623277367891982179262482387849767000022091038520324937817542961534598615072737482811502669133900378447266237831038880927641298137389725094609491211790
AB 7 2.685914696085314147798732703849316733753994620228816627764107519821640859651560509457401144333858041240028676210722427934550517302706779891513645031309211779737597558221926895845208324130797881076141869744372847367788564 0.8128003237209838934451974474770952906100907638917371999016823763629101469446386872902334748246254189003528724816305868746697408230241130033585369771929561195882443141500227764516467743197359215215879765463985763140439837 0.7658763145449126052138513076773747047237016904817032870684468043583453523023481246614321687008697307536667124013341685522860940733043744636444035938305436029681529369788875861326290994933542757256157413931241012192411904 0.3256183142442718140711242575078224432095774172598850001002512877120174682553730053575834351296988206326181683368759450452280553737161127147337768317809261404622052664426634093125628940709195197477281752428177595089508620
AB 8 0.3172150666234365748056292003129095237542995276374855485425110653890479989912060111758381096960904149078720392408347676350615750999091943925246486700754576450684156012126045731437846262519439370547190144963060084313563985 0.01398024244759095140546762557830594564059836001887228352282357351383072283380579562904663017966323001134628337030475253650408243569982980271378640726225100285043591128272000707305793513120116471672154819942003587112700194 0.9019797195135452386648651768562779480358005592479066572863237820602086985052638107574709020001752975259400075905986796147985590236638089549228177669448988760944779897609398836712007501150377018926138921637206077703338999 0.3161835040734577899985643733296409352327385276458423571304794137666809102722982552059614350615337219015838273168454657463845670660347841306077624164027524253010787668080102236187751354941748089577182386457690524362352529
AB 9 0.1315633072474055059053889656840729385599557218367815578171794423398960619676977292129202688117713574108180015591935130221675843684397880498999211565480360079294004801035745805279738810689739337940629485846079393571537127 0.1919015909696618542093951383347426826834775704231646579124985785044503128875475304478428941518238621053899826221272238627286704352792857896617369276976472501779418981735311696506313425260455474054519853643749645996811416 1.021528413594107347398413461811649391493912641467108612859979129475377542553221813742845642657433976243214571112102739255433305286760318023262625172193330449202128062814724950907188122458740769787874181155639599115378640 0.3088404419689274051246738909106380419862821509929706358148823181489726247740197311851256887289072216419632561629438379855699070570560353899040842855162773796376863880263658451804205719304670305983138777798872422759764256
